colextarget	copair	meaning	signal	sender	row	isburnin	condition	dyad	meaningpair	row2
no	shore	racket	wume	1024_2	70	FALSE	repli_baseline	1024	racket-shore	0.0298507462686567
no	creator	shore	liqi	1024_1	71	FALSE	repli_baseline	1024	creator-shore	0.0447761194029851
yes	shore	coast	liqi	1024_1	73	FALSE	repli_baseline	1024	coast-shore	0.0746268656716418
no	shore	creator	hoqo	1024_2	74	FALSE	repli_baseline	1024	creator-shore	0.0895522388059701
no	creator	noise	lera	1024_1	77	FALSE	repli_baseline	1024	creator-noise	0.134328358208955
no	august	coast	pafa	1024_2	82	FALSE	repli_baseline	1024	august-coast	0.208955223880597
no	author	racket	wume	1024_1	85	FALSE	repli_baseline	1024	author-racket	0.253731343283582
no	creator	shore	hoqo	1024_2	88	FALSE	repli_baseline	1024	creator-shore	0.298507462686567
no	creator	shore	hoqo	1024_1	89	FALSE	repli_baseline	1024	creator-shore	0.313432835820896
no	college	author	qire	1024_1	93	FALSE	repli_baseline	1024	author-college	0.373134328358209
no	racket	coast	wume	1024_2	94	FALSE	repli_baseline	1024	coast-racket	0.388059701492537
yes	author	creator	qire	1024_2	96	FALSE	repli_baseline	1024	author-creator	0.417910447761194
no	racket	coast	wume	1024_1	99	FALSE	repli_baseline	1024	coast-racket	0.462686567164179
no	college	author	qire	1024_1	103	FALSE	repli_baseline	1024	author-college	0.522388059701492
yes	shore	coast	hoqo	1024_1	105	FALSE	repli_baseline	1024	coast-shore	0.552238805970149
no	inn	shore	liqi	1024_2	106	FALSE	repli_baseline	1024	inn-shore	0.567164179104478
yes	coast	shore	hoqo	1024_1	113	FALSE	repli_baseline	1024	coast-shore	0.671641791044776
no	coast	racket	wume	1024_2	118	FALSE	repli_baseline	1024	coast-racket	0.746268656716418
no	august	author	hoqo	1024_2	122	FALSE	repli_baseline	1024	august-author	0.805970149253731
yes	racket	noise	wume	1024_2	130	FALSE	repli_baseline	1024	noise-racket	0.925373134328358
no	trial	noise	lera	1024_2	132	FALSE	repli_baseline	1024	noise-trial	0.955223880597015
no	college	author	qire	1024_1	133	FALSE	repli_baseline	1024	author-college	0.970149253731343
no	author	coast	hoqo	1024_2	134	FALSE	repli_baseline	1024	author-coast	0.985074626865672
yes	author	creator	qire	1024_1	135	FALSE	repli_baseline	1024	author-creator	1
no	chapel	author	tafa	1027_2	46	FALSE	repli_target	1027	author-chapel	-0.328358208955224
no	kidney	racket	wime	1027_1	49	FALSE	repli_target	1027	kidney-racket	-0.283582089552239
no	right	shore	pumu	1027_2	52	FALSE	repli_target	1027	right-shore	-0.238805970149254
no	author	shore	posa	1027_1	55	FALSE	repli_target	1027	author-shore	-0.194029850746269
no	kidney	noise	tiwi	1027_1	63	FALSE	repli_target	1027	kidney-noise	-0.0746268656716418
no	shore	racket	tafa	1027_1	65	FALSE	repli_target	1027	racket-shore	-0.0447761194029851
no	creator	shore	lusi	1027_1	67	FALSE	repli_target	1027	creator-shore	-0.0149253731343284
no	noise	shore	lusi	1027_2	70	FALSE	repli_target	1027	noise-shore	0.0298507462686567
no	shore	creator	posa	1027_1	71	FALSE	repli_target	1027	creator-shore	0.0447761194029851
no	chapel	racket	pumu	1027_2	72	FALSE	repli_target	1027	chapel-racket	0.0597014925373134
no	right	coast	wopi	1027_2	74	FALSE	repli_target	1027	coast-right	0.0895522388059701
no	chapel	racket	tafa	1027_2	84	FALSE	repli_target	1027	chapel-racket	0.238805970149254
no	racket	author	tafa	1027_2	86	FALSE	repli_target	1027	author-racket	0.26865671641791
no	right	noise	wopi	1027_1	87	FALSE	repli_target	1027	noise-right	0.283582089552239
no	shore	noise	lusi	1027_2	88	FALSE	repli_target	1027	noise-shore	0.298507462686567
no	right	creator	wopi	1027_2	90	FALSE	repli_target	1027	creator-right	0.328358208955224
no	right	coast	pumu	1027_1	91	FALSE	repli_target	1027	coast-right	0.343283582089552
no	medium	racket	posa	1027_1	93	FALSE	repli_target	1027	medium-racket	0.373134328358209
yes	shore	coast	posa	1027_2	98	FALSE	repli_target	1027	coast-shore	0.447761194029851
no	shore	creator	lusi	1027_1	101	FALSE	repli_target	1027	creator-shore	0.492537313432836
no	chapel	racket	tafa	1027_1	105	FALSE	repli_target	1027	chapel-racket	0.552238805970149
no	coast	author	pumu	1027_1	107	FALSE	repli_target	1027	author-coast	0.582089552238806
no	racket	author	posa	1027_1	111	FALSE	repli_target	1027	author-racket	0.641791044776119
no	racket	creator	pumu	1027_2	112	FALSE	repli_target	1027	creator-racket	0.656716417910448
no	racket	coast	tafa	1027_1	113	FALSE	repli_target	1027	coast-racket	0.671641791044776
yes	coast	shore	posa	1027_2	114	FALSE	repli_target	1027	coast-shore	0.686567164179104
no	creator	racket	pumu	1027_2	118	FALSE	repli_target	1027	creator-racket	0.746268656716418
no	author	noise	pumu	1027_1	119	FALSE	repli_target	1027	author-noise	0.761194029850746
yes	shore	coast	posa	1027_2	120	FALSE	repli_target	1027	coast-shore	0.776119402985075
no	creator	racket	lusi	1027_1	125	FALSE	repli_target	1027	creator-racket	0.850746268656716
no	right	racket	wopi	1027_2	130	FALSE	repli_target	1027	racket-right	0.925373134328358
no	racket	creator	lusi	1027_1	133	FALSE	repli_target	1027	creator-racket	0.970149253731343
yes	author	creator	posa	1027_1	135	FALSE	repli_target	1027	author-creator	1
no	marrow	pair	rawi	1028_2	52	FALSE	repli_baseline	1028	marrow-pair	-0.238805970149254
no	couple	coast	quwa	1028_1	53	FALSE	repli_baseline	1028	coast-couple	-0.223880597014925
no	couple	task	quwa	1028_2	54	FALSE	repli_baseline	1028	couple-task	-0.208955223880597
no	task	shore	quwa	1028_2	60	FALSE	repli_baseline	1028	shore-task	-0.119402985074627
no	marrow	pair	rawi	1028_1	69	FALSE	repli_baseline	1028	marrow-pair	0.0149253731343284
no	shore	job	wehe	1028_2	70	FALSE	repli_baseline	1028	job-shore	0.0298507462686567
no	cent	couple	luqi	1028_2	72	FALSE	repli_baseline	1028	cent-couple	0.0597014925373134
no	cent	job	wehe	1028_1	77	FALSE	repli_baseline	1028	cent-job	0.134328358208955
no	hero	task	nimo	1028_1	79	FALSE	repli_baseline	1028	hero-task	0.164179104477612
yes	coast	shore	quwa	1028_1	81	FALSE	repli_baseline	1028	coast-shore	0.194029850746269
no	cent	couple	luqi	1028_1	83	FALSE	repli_baseline	1028	cent-couple	0.223880597014925
no	carpet	shore	rawi	1028_1	85	FALSE	repli_baseline	1028	carpet-shore	0.253731343283582
no	marrow	pair	rawi	1028_2	86	FALSE	repli_baseline	1028	marrow-pair	0.26865671641791
no	marrow	shore	rawi	1028_1	93	FALSE	repli_baseline	1028	marrow-shore	0.373134328358209
no	cent	couple	luqi	1028_2	94	FALSE	repli_baseline	1028	cent-couple	0.388059701492537
no	carpet	coast	wapa	1028_1	95	FALSE	repli_baseline	1028	carpet-coast	0.402985074626866
no	coast	job	wapa	1028_1	97	FALSE	repli_baseline	1028	coast-job	0.432835820895522
no	hero	task	nimo	1028_1	105	FALSE	repli_baseline	1028	hero-task	0.552238805970149
no	hero	job	nimo	1028_2	106	FALSE	repli_baseline	1028	hero-job	0.567164179104478
no	shore	pair	rawi	1028_1	107	FALSE	repli_baseline	1028	pair-shore	0.582089552238806
yes	task	job	nimo	1028_1	109	FALSE	repli_baseline	1028	job-task	0.611940298507463
yes	job	task	nimo	1028_2	110	FALSE	repli_baseline	1028	job-task	0.626865671641791
yes	task	job	nimo	1028_2	114	FALSE	repli_baseline	1028	job-task	0.686567164179104
no	marrow	pair	rawi	1028_2	116	FALSE	repli_baseline	1028	marrow-pair	0.716417910447761
yes	job	task	nimo	1028_2	118	FALSE	repli_baseline	1028	job-task	0.746268656716418
no	carpet	shore	rawi	1028_1	119	FALSE	repli_baseline	1028	carpet-shore	0.761194029850746
no	job	coast	wapa	1028_1	123	FALSE	repli_baseline	1028	coast-job	0.82089552238806
yes	shore	coast	puni	1030_2	46	FALSE	repli_baseline	1030	coast-shore	-0.328358208955224
yes	author	creator	peha	1030_1	53	FALSE	repli_baseline	1030	author-creator	-0.223880597014925
yes	creator	author	peha	1030_1	55	FALSE	repli_baseline	1030	author-creator	-0.194029850746269
no	creator	racket	holo	1030_2	60	FALSE	repli_baseline	1030	creator-racket	-0.119402985074627
no	course	coast	wuqa	1030_1	61	FALSE	repli_baseline	1030	coast-course	-0.104477611940299
yes	shore	coast	puni	1030_1	63	FALSE	repli_baseline	1030	coast-shore	-0.0746268656716418
yes	author	creator	peha	1030_1	65	FALSE	repli_baseline	1030	author-creator	-0.0447761194029851
yes	coast	shore	puni	1030_1	71	FALSE	repli_baseline	1030	coast-shore	0.0447761194029851
no	racket	creator	holo	1030_2	78	FALSE	repli_baseline	1030	creator-racket	0.149253731343284
yes	shore	coast	puni	1030_1	81	FALSE	repli_baseline	1030	coast-shore	0.194029850746269
no	creator	racket	holo	1030_2	82	FALSE	repli_baseline	1030	creator-racket	0.208955223880597
yes	creator	author	peha	1030_1	85	FALSE	repli_baseline	1030	author-creator	0.253731343283582
no	creator	racket	holo	1030_1	89	FALSE	repli_baseline	1030	creator-racket	0.313432835820896
yes	coast	shore	puni	1030_2	94	FALSE	repli_baseline	1030	coast-shore	0.388059701492537
yes	coast	shore	puni	1030_1	95	FALSE	repli_baseline	1030	coast-shore	0.402985074626866
yes	shore	coast	puni	1030_1	99	FALSE	repli_baseline	1030	coast-shore	0.462686567164179
yes	coast	shore	puni	1030_1	101	FALSE	repli_baseline	1030	coast-shore	0.492537313432836
yes	author	creator	peha	1030_1	105	FALSE	repli_baseline	1030	author-creator	0.552238805970149
yes	shore	coast	puni	1030_1	109	FALSE	repli_baseline	1030	coast-shore	0.611940298507463
no	racket	author	holo	1030_1	115	FALSE	repli_baseline	1030	author-racket	0.701492537313433
yes	shore	coast	puni	1030_2	116	FALSE	repli_baseline	1030	coast-shore	0.716417910447761
no	author	racket	holo	1030_1	117	FALSE	repli_baseline	1030	author-racket	0.73134328358209
no	racket	creator	holo	1030_2	118	FALSE	repli_baseline	1030	creator-racket	0.746268656716418
no	flu	noise	qemu	1030_1	125	FALSE	repli_baseline	1030	flu-noise	0.850746268656716
no	racket	author	holo	1030_1	129	FALSE	repli_baseline	1030	author-racket	0.91044776119403
yes	creator	author	peha	1030_1	133	FALSE	repli_baseline	1030	author-creator	0.970149253731343
no	threat	engine	wewe	1034_2	46	FALSE	repli_baseline	1034	engine-threat	-0.328358208955224
yes	purse	bag	fote	1034_1	47	FALSE	repli_baseline	1034	bag-purse	-0.313432835820896
no	bag	motor	rafo	1034_2	48	FALSE	repli_baseline	1034	bag-motor	-0.298507462686567
no	image	purse	fote	1034_2	50	FALSE	repli_baseline	1034	image-purse	-0.26865671641791
yes	bag	purse	fote	1034_1	51	FALSE	repli_baseline	1034	bag-purse	-0.253731343283582
no	organ	motor	qomi	1034_2	52	FALSE	repli_baseline	1034	motor-organ	-0.238805970149254
no	cottage	danger	faha	1034_1	53	FALSE	repli_baseline	1034	cottage-danger	-0.223880597014925
no	cottage	bag	rima	1034_2	62	FALSE	repli_baseline	1034	bag-cottage	-0.0895522388059701
yes	danger	threat	faha	1034_2	68	FALSE	repli_baseline	1034	danger-threat	0
yes	threat	danger	rafo	1034_1	75	FALSE	repli_baseline	1034	danger-threat	0.104477611940299
no	engine	purse	wewe	1034_2	76	FALSE	repli_baseline	1034	engine-purse	0.119402985074627
no	image	purse	fote	1034_2	78	FALSE	repli_baseline	1034	image-purse	0.149253731343284
no	organ	threat	faha	1034_1	79	FALSE	repli_baseline	1034	organ-threat	0.164179104477612
yes	motor	engine	rafo	1034_2	80	FALSE	repli_baseline	1034	engine-motor	0.17910447761194
yes	purse	bag	fote	1034_1	81	FALSE	repli_baseline	1034	bag-purse	0.194029850746269
yes	engine	motor	rafo	1034_2	82	FALSE	repli_baseline	1034	engine-motor	0.208955223880597
yes	threat	danger	faha	1034_1	83	FALSE	repli_baseline	1034	danger-threat	0.223880597014925
no	cottage	engine	wewe	1034_1	89	FALSE	repli_baseline	1034	cottage-engine	0.313432835820896
yes	danger	threat	faha	1034_1	91	FALSE	repli_baseline	1034	danger-threat	0.343283582089552
no	organ	motor	qomi	1034_2	92	FALSE	repli_baseline	1034	motor-organ	0.358208955223881
no	cottage	bag	wewe	1034_2	94	FALSE	repli_baseline	1034	bag-cottage	0.388059701492537
yes	threat	danger	faha	1034_1	95	FALSE	repli_baseline	1034	danger-threat	0.402985074626866
yes	danger	threat	faha	1034_1	101	FALSE	repli_baseline	1034	danger-threat	0.492537313432836
yes	threat	danger	faha	1034_2	102	FALSE	repli_baseline	1034	danger-threat	0.507462686567164
yes	engine	motor	wewe	1034_1	105	FALSE	repli_baseline	1034	engine-motor	0.552238805970149
no	cottage	engine	rima	1034_2	108	FALSE	repli_baseline	1034	cottage-engine	0.597014925373134
yes	threat	danger	faha	1034_1	109	FALSE	repli_baseline	1034	danger-threat	0.611940298507463
yes	motor	engine	wewe	1034_1	113	FALSE	repli_baseline	1034	engine-motor	0.671641791044776
yes	engine	motor	wewe	1034_1	115	FALSE	repli_baseline	1034	engine-motor	0.701492537313433
yes	motor	engine	wewe	1034_1	117	FALSE	repli_baseline	1034	engine-motor	0.73134328358209
yes	engine	motor	wewe	1034_1	119	FALSE	repli_baseline	1034	engine-motor	0.761194029850746
yes	motor	engine	wewe	1034_1	121	FALSE	repli_baseline	1034	engine-motor	0.791044776119403
no	arm	motor	sipi	1034_2	122	FALSE	repli_baseline	1034	arm-motor	0.805970149253731
yes	danger	threat	faha	1034_1	125	FALSE	repli_baseline	1034	danger-threat	0.850746268656716
yes	threat	danger	faha	1034_1	127	FALSE	repli_baseline	1034	danger-threat	0.880597014925373
yes	danger	threat	faha	1034_2	130	FALSE	repli_baseline	1034	danger-threat	0.925373134328358
yes	danger	threat	faha	1034_1	131	FALSE	repli_baseline	1034	danger-threat	0.940298507462687
no	organ	bag	rafo	1034_2	134	FALSE	repli_baseline	1034	bag-organ	0.985074626865672
yes	bag	purse	fote	1034_1	135	FALSE	repli_baseline	1034	bag-purse	1
yes	shore	coast	lawi	1036_2	46	FALSE	repli_baseline	1036	coast-shore	-0.328358208955224
no	shore	creator	mefu	1036_2	50	FALSE	repli_baseline	1036	creator-shore	-0.26865671641791
yes	bag	purse	hime	1036_1	51	FALSE	repli_baseline	1036	bag-purse	-0.253731343283582
yes	purse	bag	hime	1036_2	54	FALSE	repli_baseline	1036	bag-purse	-0.208955223880597
yes	author	creator	qura	1036_1	57	FALSE	repli_baseline	1036	author-creator	-0.164179104477612
no	triumph	author	mefu	1036_2	60	FALSE	repli_baseline	1036	author-triumph	-0.119402985074627
yes	purse	bag	hime	1036_1	61	FALSE	repli_baseline	1036	bag-purse	-0.104477611940299
no	creator	shore	qura	1036_1	65	FALSE	repli_baseline	1036	creator-shore	-0.0447761194029851
no	sheriff	coast	lawi	1036_2	66	FALSE	repli_baseline	1036	coast-sheriff	-0.0298507462686567
no	shore	creator	qura	1036_1	73	FALSE	repli_baseline	1036	creator-shore	0.0746268656716418
yes	creator	author	qura	1036_1	81	FALSE	repli_baseline	1036	author-creator	0.194029850746269
no	coast	author	qura	1036_2	82	FALSE	repli_baseline	1036	author-coast	0.208955223880597
no	author	shore	qura	1036_2	84	FALSE	repli_baseline	1036	author-shore	0.238805970149254
no	shore	author	qura	1036_2	90	FALSE	repli_baseline	1036	author-shore	0.328358208955224
yes	coast	shore	hunu	1036_1	91	FALSE	repli_baseline	1036	coast-shore	0.343283582089552
yes	bag	purse	hime	1036_1	93	FALSE	repli_baseline	1036	bag-purse	0.373134328358209
yes	author	creator	qura	1036_2	94	FALSE	repli_baseline	1036	author-creator	0.388059701492537
no	sheriff	shore	nuso	1036_2	96	FALSE	repli_baseline	1036	sheriff-shore	0.417910447761194
yes	shore	coast	hunu	1036_1	103	FALSE	repli_baseline	1036	coast-shore	0.522388059701492
yes	coast	shore	hunu	1036_1	105	FALSE	repli_baseline	1036	coast-shore	0.552238805970149
yes	shore	coast	hunu	1036_1	111	FALSE	repli_baseline	1036	coast-shore	0.641791044776119
yes	creator	author	qura	1036_2	114	FALSE	repli_baseline	1036	author-creator	0.686567164179104
yes	author	creator	qura	1036_1	115	FALSE	repli_baseline	1036	author-creator	0.701492537313433
yes	author	creator	qura	1036_2	118	FALSE	repli_baseline	1036	author-creator	0.746268656716418
yes	purse	bag	hime	1036_1	119	FALSE	repli_baseline	1036	bag-purse	0.761194029850746
yes	creator	author	qura	1036_1	123	FALSE	repli_baseline	1036	author-creator	0.82089552238806
yes	bag	purse	hime	1036_2	126	FALSE	repli_baseline	1036	bag-purse	0.865671641791045
yes	creator	author	qura	1036_2	128	FALSE	repli_baseline	1036	author-creator	0.895522388059702
yes	author	creator	qura	1036_2	130	FALSE	repli_baseline	1036	author-creator	0.925373134328358
yes	coast	shore	hunu	1036_1	131	FALSE	repli_baseline	1036	coast-shore	0.940298507462687
yes	bag	purse	hime	1036_1	133	FALSE	repli_baseline	1036	bag-purse	0.970149253731343
no	booth	belly	qesu	1038_2	48	FALSE	repli_baseline	1038	belly-booth	-0.298507462686567
no	zone	abdomen	fosa	1038_2	50	FALSE	repli_baseline	1038	abdomen-zone	-0.26865671641791
no	area	belly	puqe	1038_1	53	FALSE	repli_baseline	1038	area-belly	-0.223880597014925
no	belly	trip	qiti	1038_1	55	FALSE	repli_baseline	1038	belly-trip	-0.194029850746269
no	scheme	journey	nufo	1038_2	56	FALSE	repli_baseline	1038	journey-scheme	-0.17910447761194
no	anchor	area	puqe	1038_2	60	FALSE	repli_baseline	1038	anchor-area	-0.119402985074627
no	booth	belly	nufo	1038_1	61	FALSE	repli_baseline	1038	belly-booth	-0.104477611940299
no	scheme	trip	fosa	1038_1	63	FALSE	repli_baseline	1038	scheme-trip	-0.0746268656716418
yes	abdomen	belly	qesu	1038_1	67	FALSE	repli_baseline	1038	abdomen-belly	-0.0149253731343284
no	scheme	area	qesu	1038_1	73	FALSE	repli_baseline	1038	area-scheme	0.0746268656716418
no	lawyer	zone	qesu	1038_2	74	FALSE	repli_baseline	1038	lawyer-zone	0.0895522388059701
no	anchor	journey	puqe	1038_2	78	FALSE	repli_baseline	1038	anchor-journey	0.149253731343284
no	booth	trip	fosa	1038_2	80	FALSE	repli_baseline	1038	booth-trip	0.17910447761194
no	zone	abdomen	qesu	1038_2	82	FALSE	repli_baseline	1038	abdomen-zone	0.208955223880597
no	scheme	zone	wuma	1038_2	84	FALSE	repli_baseline	1038	scheme-zone	0.238805970149254
no	booth	trip	qiti	1038_1	85	FALSE	repli_baseline	1038	booth-trip	0.253731343283582
no	anchor	belly	qesu	1038_1	91	FALSE	repli_baseline	1038	anchor-belly	0.343283582089552
yes	belly	abdomen	qesu	1038_1	95	FALSE	repli_baseline	1038	abdomen-belly	0.402985074626866
no	journey	area	nufo	1038_2	96	FALSE	repli_baseline	1038	area-journey	0.417910447761194
yes	abdomen	belly	qesu	1038_1	97	FALSE	repli_baseline	1038	abdomen-belly	0.432835820895522
yes	belly	abdomen	qesu	1038_1	99	FALSE	repli_baseline	1038	abdomen-belly	0.462686567164179
yes	abdomen	belly	qesu	1038_1	103	FALSE	repli_baseline	1038	abdomen-belly	0.522388059701492
yes	belly	abdomen	qesu	1038_1	107	FALSE	repli_baseline	1038	abdomen-belly	0.582089552238806
no	scheme	trip	fosa	1038_1	111	FALSE	repli_baseline	1038	scheme-trip	0.641791044776119
no	abdomen	journey	qesu	1038_2	112	FALSE	repli_baseline	1038	abdomen-journey	0.656716417910448
no	trip	area	fosa	1038_2	114	FALSE	repli_baseline	1038	area-trip	0.686567164179104
yes	trip	journey	fosa	1038_1	115	FALSE	repli_baseline	1038	journey-trip	0.701492537313433
no	abdomen	area	qesu	1038_1	117	FALSE	repli_baseline	1038	abdomen-area	0.73134328358209
no	anchor	abdomen	nufo	1038_2	120	FALSE	repli_baseline	1038	abdomen-anchor	0.776119402985075
yes	journey	trip	fosa	1038_1	121	FALSE	repli_baseline	1038	journey-trip	0.791044776119403
no	anchor	zone	qiti	1038_2	122	FALSE	repli_baseline	1038	anchor-zone	0.805970149253731
no	lawyer	trip	fosa	1038_2	126	FALSE	repli_baseline	1038	lawyer-trip	0.865671641791045
no	area	abdomen	qesu	1038_1	127	FALSE	repli_baseline	1038	abdomen-area	0.880597014925373
no	anchor	area	puqe	1038_1	129	FALSE	repli_baseline	1038	anchor-area	0.91044776119403
no	scheme	zone	romo	1038_2	130	FALSE	repli_baseline	1038	scheme-zone	0.925373134328358
yes	trip	journey	fosa	1038_1	131	FALSE	repli_baseline	1038	journey-trip	0.940298507462687
yes	trip	journey	fosa	1038_2	132	FALSE	repli_baseline	1038	journey-trip	0.955223880597015
